Income_mean,Income_last,Total Business Value_sum,Total Business Value_min,Total Business Value_max,Total Business Value_mean,Total Business Value_last,City_last,Education_Level_last,Joining Designation_last,Age_max,Grade_min,Grade_max,Grade_mean,Grade_last,Quarterly Rating_max,Gender_last,churn,rating_change,income_change,days_worked,current_month
89580.0,89580.0,262990.0,0.0,262990.0,87663.33333333333,262990.0,20,2.0,3.0,23.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,65,12
51643.0,51643.0,-14310.0,-116480.0,102170.0,-4770.0,0.0,23,2.0,1.0,31.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,1037,3
50803.0,50803.0,220840.0,0.0,220840.0,110420.0,0.0,19,2.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,241,2
18106.0,18106.0,428080.0,0.0,209110.0,107020.0,0.0,20,1.0,1.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,116,4
72219.0,72219.0,4359960.0,0.0,1590830.0,290664.0,0.0,28,1.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,0,426,9
39823.0,39823.0,350000.0,0.0,350000.0,58333.333333333336,0.0,19,2.0,1.0,35.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,152,4
74620.0,74620.0,2649220.0,0.0,990000.0,176614.66666666666,0.0,7,1.0,2.0,33.0,2.0,2.0,2.0,2.0,3.0,0.0,1,0,0,419,9
78813.0,78813.0,350000.0,0.0,350000.0,58333.333333333336,0.0,26,2.0,2.0,33.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,128,3
32574.0,32574.0,351360.0,0.0,200000.0,58560.0,0.0,21,1.0,1.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,156,1
21150.0,21150.0,632420.0,0.0,462940.0,210806.66666666666,0.0,24,0.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,145,3
26928.0,26928.0,1805810.0,0.0,1204740.0,361162.0,0.0,15,0.0,1.0,35.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,345,5
55638.0,55638.0,0.0,0.0,0.0,0.0,0.0,17,0.0,3.0,35.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,1,5
58027.0,58027.0,0.0,0.0,0.0,0.0,0.0,29,0.0,3.0,36.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,88,12
70921.0,70921.0,2498800.0,0.0,537430.0,208233.33333333334,0.0,11,1.0,3.0,34.0,3.0,3.0,3.0,3.0,2.0,0.0,1,0,0,333,3
36070.0,36070.0,0.0,0.0,0.0,0.0,0.0,13,2.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,227,1
66225.0,66225.0,2748590.0,0.0,949670.0,229049.16666666666,0.0,6,1.0,2.0,34.0,2.0,2.0,2.0,2.0,3.0,0.0,1,0,0,312,3
70607.0,75773.0,37833950.0,0.0,7250000.0,1576414.5833333333,1715710.0,28,1.0,2.0,34.0,2.0,3.0,2.25,3.0,4.0,1.0,0,0,0,771,12
111414.0,111414.0,0.0,0.0,0.0,0.0,0.0,8,2.0,3.0,29.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,47,10
25178.0,25178.0,2836200.0,0.0,1000950.0,283620.0,0.0,5,2.0,1.0,40.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,257,10
67498.0,67498.0,1264800.0,0.0,842800.0,210800.0,72000.0,22,2.0,2.0,36.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,152,6
76396.0,76396.0,500880.0,0.0,500880.0,71554.28571428571,0.0,20,0.0,2.0,34.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,164,11
48963.0,48963.0,250040.0,0.0,250040.0,83346.66666666667,250040.0,2,1.0,2.0,28.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,65,12
67140.0,67140.0,1752360.0,0.0,642360.0,250337.14285714287,142320.0,6,1.0,1.0,44.0,1.0,1.0,1.0,1.0,3.0,1.0,1,0,0,182,2
57190.0,57190.0,0.0,0.0,0.0,0.0,0.0,22,1.0,3.0,38.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,4,12
69401.0,69401.0,500860.0,0.0,250320.0,125215.0,125180.0,25,2.0,3.0,34.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,89,12
41463.0,41463.0,1282690.0,0.0,438390.0,142521.11111111112,0.0,20,1.0,1.0,28.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,232,6
34261.84210526316,37413.0,33998640.0,0.0,9672700.0,1789402.105263158,1149870.0,29,0.0,1.0,40.0,1.0,2.0,1.1578947368421053,2.0,4.0,1.0,0,0,1,531,12
39790.0,39790.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,3,12
70088.0,70088.0,0.0,0.0,0.0,0.0,0.0,29,2.0,1.0,31.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,114,1
116163.0,116163.0,12476730.0,0.0,5122710.0,1134248.1818181819,0.0,3,0.0,1.0,46.0,4.0,4.0,4.0,4.0,3.0,1.0,1,0,0,844,11
17493.0,17493.0,478360.0,0.0,368330.0,79726.66666666667,0.0,7,1.0,1.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,246,6
43026.0,43026.0,0.0,0.0,0.0,0.0,0.0,11,2.0,2.0,34.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,65,12
107712.0,107712.0,24857720.0,0.0,5064330.0,1380984.4444444445,5064330.0,19,1.0,4.0,40.0,4.0,4.0,4.0,4.0,4.0,0.0,0,1,0,503,12
157124.0,157124.0,23471030.0,-200000.0,5754460.0,977959.5833333334,1044370.0,18,2.0,2.0,34.0,3.0,3.0,3.0,3.0,4.0,0.0,0,0,0,1938,12
76525.0,76525.0,0.0,0.0,0.0,0.0,0.0,29,2.0,3.0,28.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,65,8
55465.0,55465.0,2591670.0,0.0,644010.0,259167.0,0.0,10,1.0,2.0,50.0,3.0,3.0,3.0,3.0,3.0,1.0,1,0,0,1532,10
33154.0,33154.0,680590.0,0.0,498910.0,136118.0,0.0,28,0.0,3.0,33.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,122,6
24291.0,24291.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,69,1
70038.0,70038.0,100190.0,0.0,100190.0,33396.666666666664,0.0,15,1.0,2.0,32.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,104,3
53117.0,53117.0,832510.0,0.0,482510.0,166502.0,350000.0,21,0.0,3.0,35.0,3.0,3.0,3.0,3.0,2.0,0.0,0,1,0,124,12
31057.0,31057.0,807040.0,0.0,645150.0,89671.11111111111,0.0,20,0.0,2.0,32.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,221,7
75417.0,75417.0,8137390.0,0.0,2070540.0,581242.1428571428,400000.0,26,1.0,2.0,36.0,3.0,3.0,3.0,3.0,2.0,1.0,1,0,0,2315,2
15186.0,15186.0,432940.0,0.0,248030.0,72156.66666666667,248030.0,29,0.0,2.0,29.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,137,12
54901.0,54901.0,0.0,0.0,0.0,0.0,0.0,25,0.0,2.0,31.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,67,8
58052.0,58052.0,551530.0,0.0,200000.0,78790.0,0.0,25,2.0,2.0,36.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,162,12
67126.0,67126.0,4877210.0,0.0,1642620.0,375170.0,0.0,4,0.0,1.0,33.0,3.0,3.0,3.0,3.0,2.0,0.0,1,0,0,866,1
43705.0,43705.0,0.0,0.0,0.0,0.0,0.0,15,0.0,2.0,39.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,204,1
74837.0,74837.0,0.0,0.0,0.0,0.0,0.0,8,0.0,2.0,27.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,25,12
99415.0,99415.0,191040.0,0.0,191040.0,38208.0,0.0,15,1.0,2.0,33.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,123,12
49049.0,49049.0,749150.0,0.0,337210.0,149830.0,0.0,12,0.0,2.0,44.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,327,5
54212.0,54212.0,11686450.0,-3791250.0,5788020.0,1298494.4444444445,116660.0,20,2.0,2.0,34.0,3.0,3.0,3.0,3.0,4.0,1.0,1,0,0,328,9
29306.0,29306.0,1638630.0,0.0,400000.0,148966.36363636365,0.0,11,2.0,2.0,31.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,0,299,6
105400.0,105400.0,0.0,0.0,0.0,0.0,0.0,29,2.0,3.0,39.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,20,2
44463.0,44463.0,0.0,0.0,0.0,0.0,0.0,22,1.0,2.0,32.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,1,12
52007.0,52007.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,31.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,59,9
107592.0,107592.0,3068720.0,0.0,1983720.0,438388.5714285714,0.0,20,0.0,4.0,32.0,4.0,4.0,4.0,4.0,1.0,0.0,1,0,0,185,6
26796.0,26796.0,566200.0,0.0,344520.0,113240.0,0.0,17,2.0,1.0,40.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,162,5
72843.0,72843.0,0.0,0.0,0.0,0.0,0.0,20,1.0,2.0,29.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,65,12
32736.0,32736.0,12628580.0,0.0,2307560.0,742857.6470588235,0.0,19,0.0,2.0,45.0,3.0,3.0,3.0,3.0,3.0,1.0,1,0,0,1742,5
87325.0,87325.0,566440.0,0.0,417720.0,113288.0,0.0,12,1.0,3.0,43.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,113,8
25483.0,25483.0,1525920.0,0.0,783860.0,190740.0,0.0,18,2.0,1.0,30.0,1.0,1.0,1.0,1.0,3.0,0.0,1,0,0,191,12
17496.0,17496.0,0.0,0.0,0.0,0.0,0.0,22,0.0,2.0,39.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,74,12
54231.0,54231.0,1601650.0,0.0,853210.0,228807.14285714287,0.0,10,0.0,1.0,29.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,547,7
66350.0,66350.0,12707450.0,0.0,2507630.0,529477.0833333334,207700.0,22,2.0,1.0,37.0,1.0,1.0,1.0,1.0,4.0,1.0,0,0,0,925,12
28447.0,28447.0,17620700.0,150720.0,3867080.0,734195.8333333334,150720.0,26,0.0,1.0,27.0,1.0,1.0,1.0,1.0,4.0,0.0,1,0,0,889,12
37695.0,37695.0,2397340.0,0.0,1267050.0,399556.6666666667,329090.0,21,2.0,1.0,31.0,1.0,1.0,1.0,1.0,4.0,1.0,0,1,0,138,12
47651.0,47651.0,363000.0,0.0,363000.0,90750.0,0.0,26,2.0,2.0,34.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,88,9
88121.0,88121.0,23297720.0,-831520.0,3205270.0,970738.3333333334,839520.0,5,1.0,1.0,34.0,2.0,2.0,2.0,2.0,4.0,0.0,0,0,0,907,12
44722.0,44722.0,1081690.0,0.0,459370.0,216338.0,0.0,1,2.0,1.0,48.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,223,5
44907.0,44907.0,0.0,0.0,0.0,0.0,0.0,23,2.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,177,1
52711.0,52711.0,501960.0,-602360.0,769800.0,83660.0,0.0,28,0.0,2.0,32.2,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,144,12
68975.0,68975.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,29.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,29,12
77197.0,77197.0,2973920.0,0.0,1623070.0,424845.71428571426,0.0,17,1.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,0,245,7
82617.0,82617.0,351230.0,0.0,200970.0,117076.66666666667,150260.0,9,2.0,3.0,41.0,3.0,3.0,3.0,3.0,1.0,1.0,0,0,0,61,12
68259.0,68259.0,9207200.0,0.0,3288460.0,511511.1111111111,0.0,16,2.0,3.0,33.0,3.0,3.0,3.0,3.0,3.0,1.0,0,0,0,516,12
88777.0,88777.0,0.0,0.0,0.0,0.0,0.0,19,0.0,2.0,28.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,61,10
38059.0,38059.0,5075440.0,0.0,2553460.0,563937.7777777778,0.0,20,0.0,1.0,34.0,1.0,1.0,1.0,1.0,4.0,0.0,1,0,0,1408,9
74265.0,74265.0,0.0,0.0,0.0,0.0,0.0,23,0.0,3.0,31.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,36,6
25458.0,25458.0,1164500.0,0.0,402200.0,129388.88888888889,0.0,26,2.0,1.0,27.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,222,2
51930.0,51930.0,200000.0,0.0,200000.0,66666.66666666667,0.0,15,2.0,2.0,35.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,43,9
44566.0,44566.0,100880.0,0.0,100880.0,33626.666666666664,0.0,26,0.0,2.0,32.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,68,3
81150.0,81150.0,605840.0,0.0,489600.0,201946.66666666666,0.0,15,0.0,2.0,51.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,824,3
89118.0,89118.0,5338460.0,150010.0,1636250.0,593162.2222222222,1080310.0,13,1.0,1.0,40.0,4.0,4.0,4.0,4.0,2.0,1.0,1,0,0,2212,9
54154.0,54154.0,1241460.0,0.0,762380.0,206910.0,762380.0,3,2.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,0.0,0,1,0,163,12
57908.0,57908.0,253900.0,0.0,253900.0,126950.0,0.0,25,1.0,2.0,36.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,138,2
30292.0,30292.0,0.0,0.0,0.0,0.0,0.0,5,2.0,1.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,92,11
54821.0,54821.0,4586180.0,-533490.0,3111630.0,573272.5,-533490.0,16,1.0,2.0,31.0,2.0,2.0,2.0,2.0,3.0,0.0,1,0,0,436,8
106794.0,106794.0,1399000.0,0.0,999000.0,127181.81818181818,0.0,11,1.0,3.0,37.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,303,5
44160.0,44160.0,0.0,0.0,0.0,0.0,0.0,18,1.0,2.0,32.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,105,1
48576.0,48576.0,1320720.0,0.0,973320.0,220120.0,347400.0,16,2.0,2.0,37.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,0,138,12
59112.0,59112.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,39.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,61,5
58073.0,58073.0,229200.0,0.0,229200.0,57300.0,0.0,4,1.0,3.0,32.0,3.0,3.0,3.0,3.0,1.0,1.0,0,0,0,87,12
19072.0,19072.0,1684920.0,-921510.0,2381530.0,280820.0,0.0,6,0.0,1.0,33.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,469,6
64693.0,64693.0,1690620.0,0.0,829110.0,338124.0,0.0,1,0.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,307,5
119870.0,119870.0,7758650.0,0.0,1383690.0,431036.1111111111,1383690.0,12,1.0,3.0,33.0,3.0,3.0,3.0,3.0,4.0,0.0,0,1,0,514,12
80586.0,80586.0,3060390.0,120030.0,1290990.0,340043.3333333333,121260.0,28,1.0,1.0,33.0,3.0,3.0,3.0,3.0,2.0,0.0,1,0,0,1223,9
27806.0,27806.0,150270.0,0.0,150270.0,18783.75,0.0,26,1.0,1.0,27.0,1.0,1.0,1.0,1.0,2.0,0.0,1,0,0,237,8
81561.0,81561.0,0.0,0.0,0.0,0.0,0.0,5,1.0,3.0,33.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,57,9
44061.0,44061.0,0.0,0.0,0.0,0.0,0.0,5,2.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,122,11
126416.0,126416.0,1833630.0,0.0,825620.0,229203.75,0.0,8,0.0,3.0,40.0,3.0,3.0,3.0,3.0,2.0,0.0,1,1,0,200,6
77528.0,77528.0,0.0,0.0,0.0,0.0,0.0,12,1.0,3.0,34.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,4,12
29181.0,29181.0,4514140.0,0.0,2188700.0,451414.0,106700.0,29,2.0,1.0,27.0,1.0,1.0,1.0,1.0,4.0,0.0,1,0,0,499,10
47329.0,47329.0,20941450.0,102890.0,3477790.0,872560.4166666666,843770.0,29,1.0,1.0,31.0,2.0,2.0,2.0,2.0,4.0,1.0,0,0,0,1122,12
20641.0,20641.0,944190.0,0.0,650210.0,188838.0,0.0,20,1.0,1.0,29.0,1.0,1.0,1.0,1.0,2.0,0.0,1,1,0,122,3
55374.0,55374.0,919460.0,0.0,533170.0,306486.6666666667,533170.0,17,1.0,1.0,32.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,65,12
41446.0,41446.0,552030.0,0.0,298010.0,92005.0,0.0,20,2.0,1.0,38.0,1.0,1.0,1.0,1.0,2.0,0.0,1,0,0,140,1
67679.0,67679.0,1592290.0,0.0,497140.0,199036.25,0.0,17,2.0,1.0,31.0,1.0,1.0,1.0,1.0,2.0,0.0,1,0,0,244,8
17855.0,17855.0,503720.0,0.0,310480.0,83953.33333333333,310480.0,23,0.0,1.0,34.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,145,12
62396.0,62396.0,695650.0,0.0,364400.0,139130.0,0.0,21,1.0,3.0,29.8,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,127,11
58946.0,58946.0,6187090.0,-191590.0,920710.0,363946.4705882353,602770.0,12,2.0,2.0,31.0,2.0,2.0,2.0,2.0,3.0,1.0,1,0,0,616,5
48369.0,48369.0,1502540.0,0.0,505960.0,250423.33333333334,0.0,24,0.0,2.0,31.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,296,6
37613.0,37613.0,442880.0,0.0,442880.0,221440.0,0.0,16,0.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,370,2
98220.0,98220.0,25624290.0,113060.0,4535480.0,1067678.75,644670.0,1,1.0,1.0,37.0,3.0,3.0,3.0,3.0,4.0,0.0,0,0,0,1122,12
90585.0,90585.0,2495300.0,0.0,987190.0,499060.0,553640.0,2,0.0,3.0,27.0,3.0,3.0,3.0,3.0,3.0,0.0,0,1,0,117,12
70900.0,70900.0,1741830.0,0.0,743620.0,290305.0,0.0,7,1.0,1.0,33.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,263,6
19433.0,19433.0,0.0,0.0,0.0,0.0,0.0,6,0.0,2.0,31.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,121,5
52963.0,52963.0,0.0,0.0,0.0,0.0,0.0,7,1.0,2.0,37.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,76,2
29365.0,29365.0,16090900.0,113460.0,2291720.0,670454.1666666666,804820.0,26,0.0,1.0,34.0,2.0,2.0,2.0,2.0,3.0,0.0,0,0,0,781,12
57678.0,57678.0,1620670.0,0.0,798670.0,324134.0,798670.0,16,0.0,3.0,25.0,3.0,3.0,3.0,3.0,2.0,0.0,0,1,0,124,12
57744.0,57744.0,0.0,0.0,0.0,0.0,0.0,21,1.0,3.0,37.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,65,12
19020.0,19020.0,100920.0,0.0,100920.0,20184.0,0.0,15,2.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,120,5
64128.0,64128.0,149660.0,0.0,149660.0,29932.0,0.0,8,0.0,2.0,25.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,124,6
56060.0,56060.0,742860.0,0.0,300700.0,123810.0,200000.0,3,2.0,2.0,34.0,2.0,2.0,2.0,2.0,1.0,1.0,0,0,0,156,5
63819.0,63819.0,966790.0,0.0,966790.0,322263.3333333333,966790.0,10,0.0,3.0,37.0,3.0,3.0,3.0,3.0,2.0,0.0,0,0,0,65,12
49664.0,49664.0,463890.0,0.0,220450.0,115972.5,0.0,7,1.0,1.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,79,4
78906.0,78906.0,499890.0,0.0,397320.0,83315.0,0.0,10,1.0,2.0,28.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,139,4
54126.0,54126.0,0.0,0.0,0.0,0.0,0.0,13,0.0,2.0,27.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,21,12
48540.0,48540.0,551680.0,0.0,451460.0,110336.0,0.0,26,1.0,2.0,36.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,211,5
27216.0,27216.0,4204270.0,0.0,891330.0,467141.1111111111,194020.0,6,2.0,1.0,29.0,1.0,1.0,1.0,1.0,3.0,1.0,1,1,0,668,9
119932.0,119932.0,37693910.0,0.0,7709830.0,1570579.5833333333,1048600.0,8,2.0,2.0,39.0,4.0,4.0,4.0,4.0,4.0,1.0,0,0,0,2123,12
56478.0,56478.0,4750660.0,0.0,1900270.0,678665.7142857143,1900270.0,29,2.0,3.0,45.0,3.0,3.0,3.0,3.0,4.0,0.0,0,1,0,180,12
57087.0,57087.0,0.0,0.0,0.0,0.0,0.0,8,0.0,2.0,36.0,2.0,2.0,2.0,2.0,1.0,1.0,0,0,0,4,12
36529.0,36529.0,0.0,0.0,0.0,0.0,0.0,10,0.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,16,12
33246.0,33246.0,1662660.0,0.0,860160.0,277110.0,0.0,6,1.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,0,177,6
61502.0,61502.0,262400.0,0.0,212400.0,87466.66666666667,0.0,25,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,206,3
61218.0,61218.0,5943130.0,0.0,2050000.0,540284.5454545454,1055450.0,24,2.0,1.0,31.0,1.0,1.0,1.0,1.0,4.0,0.0,0,0,0,293,11
34593.0,34593.0,1957360.0,0.0,1139030.0,326226.6666666667,0.0,20,0.0,1.0,31.0,1.0,1.0,1.0,1.0,2.0,0.0,1,0,0,247,6
135337.0,135337.0,0.0,0.0,0.0,0.0,0.0,3,2.0,3.0,33.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,15,5
55718.0,55718.0,0.0,0.0,0.0,0.0,0.0,17,1.0,2.0,30.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,82,4
54906.0,54906.0,150720.0,0.0,150720.0,25120.0,0.0,9,1.0,2.0,32.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,152,5
48050.0,48050.0,0.0,0.0,0.0,0.0,0.0,12,1.0,3.0,35.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,82,10
41971.0,41971.0,1970870.0,0.0,810870.0,218985.55555555556,0.0,17,2.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,0,366,9
70994.0,70994.0,1476320.0,0.0,715470.0,246053.33333333334,0.0,25,2.0,2.0,34.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,265,6
39841.0,39841.0,6766950.0,0.0,1105160.0,322235.71428571426,0.0,10,0.0,2.0,46.0,2.0,2.0,2.0,2.0,2.0,0.0,1,1,0,1805,9
58278.0,58278.0,0.0,0.0,0.0,0.0,0.0,18,2.0,2.0,29.8,2.0,2.0,2.0,2.0,1.0,1.0,0,0,0,47,12
38105.0,38105.0,8420350.0,0.0,2045470.0,647719.2307692308,351000.0,2,1.0,1.0,42.0,1.0,1.0,1.0,1.0,4.0,0.0,1,0,0,495,1
69141.0,69141.0,19778240.0,0.0,4363780.0,1648186.6666666667,0.0,25,2.0,1.0,48.0,2.0,2.0,2.0,2.0,4.0,1.0,1,0,0,513,12
45180.0,45180.0,100310.0,0.0,100310.0,33436.666666666664,0.0,17,0.0,3.0,34.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,89,3
45183.0,45183.0,859940.0,-232800.0,843210.0,143323.33333333334,0.0,2,1.0,2.0,42.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,148,6
66779.0,66779.0,709210.0,0.0,709210.0,177302.5,709210.0,20,1.0,3.0,31.0,3.0,3.0,3.0,3.0,1.0,0.0,0,0,0,92,12
44091.0,44091.0,752450.0,0.0,606960.0,125408.33333333333,0.0,9,0.0,1.0,28.0,1.0,1.0,1.0,1.0,2.0,0.0,1,1,0,156,2
47565.0,47565.0,13715180.0,97040.0,3257430.0,806775.2941176471,340380.0,28,0.0,1.0,30.0,1.0,1.0,1.0,1.0,4.0,0.0,1,0,0,805,5
43690.0,43690.0,1455180.0,0.0,567240.0,291036.0,101690.0,27,1.0,1.0,36.0,1.0,1.0,1.0,1.0,2.0,0.0,1,0,0,1070,5
107368.0,107368.0,18851330.0,0.0,2831040.0,785472.0833333334,300000.0,22,2.0,2.0,41.0,4.0,4.0,4.0,4.0,3.0,1.0,1,0,0,2329,12
94171.0,94171.0,0.0,0.0,0.0,0.0,0.0,26,0.0,3.0,41.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,0,200,2
25207.0,25207.0,0.0,0.0,0.0,0.0,0.0,27,1.0,2.0,27.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,16,11
104567.0,104567.0,26696700.0,0.0,6529550.0,2426972.727272727,6529550.0,21,1.0,3.0,28.0,3.0,3.0,3.0,3.0,4.0,0.0,0,0,0,305,12
39422.0,39422.0,150360.0,0.0,150360.0,37590.0,0.0,14,1.0,2.0,33.0,2.0,2.0,2.0,2.0,1.0,0.0,1,0,0,81,9
110542.0,110542.0,0.0,0.0,0.0,0.0,0.0,8,2.0,4.0,30.0,4.0,4.0,4.0,4.0,1.0,0.0,1,0,0,119,11
50436.0,50436.0,5143840.0,0.0,5143840.0,1028768.0,0.0,5,0.0,3.0,37.0,3.0,3.0,3.0,3.0,4.0,0.0,1,0,0,117,6
39635.0,39635.0,0.0,0.0,0.0,0.0,0.0,25,0.0,2.0,29.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,22,1
16688.0,16688.0,394850.0,0.0,250000.0,98712.5,0.0,2,1.0,1.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,86,4
50211.0,50211.0,0.0,0.0,0.0,0.0,0.0,27,1.0,3.0,38.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0,0,144,9
40408.0,40408.0,485600.0,0.0,369200.0,121400.0,0.0,13,2.0,1.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,269,4
101198.0,101198.0,47124880.0,128040.0,7847890.0,1963536.6666666667,3028510.0,2,0.0,2.0,46.0,4.0,4.0,4.0,4.0,3.0,0.0,0,1,0,2271,12
46010.0,46010.0,0.0,0.0,0.0,0.0,0.0,21,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,65,6
81172.0,81172.0,29181100.0,0.0,7922640.0,1215879.1666666667,525960.0,15,0.0,1.0,45.0,4.0,4.0,4.0,4.0,3.0,1.0,0,0,0,1454,12
